CNT_d_nm,CNT_l_nm,CNT_wt_pct,CNT_vol_frac,Al_particle_size_um,Al_wt_pct,ISS_MPa,Sinter_T_K,Porosity_pct,sigma_y_MPa,Hardness_GPa,sigma_UTS_MPa
29.41911095766904,887.1381634819336,2.1189551719292936,2.707976419226286,22.08492575401275,97.88104482807071,98.16951251532308,950.2811460475388,1.088946738131568,175.82212780775487,0.7596275864664814,279.54877190076127
19.637765620966434,1877.1407956388557,3.2050833490929427,4.083427943380783,6.1541753725964625,96.79491665090706,146.6244809325467,827.2747042180533,2.0412389940706426,210.50906901135224,1.0066800090412573,334.42536361619926
31.744753013441997,1503.5222157561084,2.7074208440513687,3.4542493517929165,3.6450125851863975,97.29257915594863,20.466602700406142,746.1530847939891,0.26677988812912967,188.3647710455249,0.7713983466758633,253.2841248667224
45.22869985518607,296.8893125928229,1.5242206476420024,1.9512148840703274,21.754756782589943,98.475779352358,123.89471693274007,952.1188103412511,0.6713565037183774,154.02090271084526,0.7175819322598916,216.78640546869323
18.16066960888565,804.163745815421,3.406759794481758,4.337896390007673,13.487376348629065,96.59324020551824,83.48516578114376,826.8659676289528,0.7281902937067142,202.44289938832642,0.8983389126160795,295.82006088861306
18.160922511826872,420.8586560236107,2.880054357198557,3.6727053420465237,20.614226809297364,97.11994564280144,48.42087094470088,791.947269873712,0.4548190114418589,198.20043672656135,0.876880205673355,263.61556243137045
46.094154299142474,412.834308511402,0.18770710184591488,0.24120834089157683,20.718895099749012,99.81229289815408,64.09445729546059,910.2016558754262,0.7576514937336011,89.45915706275801,0.3990688507785629,130.20512540029188
33.58934921937879,261.5369671715861,2.8752597194735157,3.666640939327035,4.787893356932745,97.12474028052648,48.48344341233391,881.8544080906994,1.2307943393252307,170.2865637053353,0.7528168803001838,240.5574847252072
14.535733895741547,1442.9650440530759,3.994878821539045,5.078309255990255,20.881967269650858,96.00512117846095,84.60129934559032,846.5327184104441,0.5025878891051756,226.07704700109002,0.9812852863814188,341.6553091757931
30.125330964074653,1495.2604597668928,2.6496050292589692,3.381039553603386,7.789460235958304,97.35039497074104,71.2577061905159,786.7828127535657,1.420291455228194,184.446255309087,0.7863334063606586,266.9269957957405
14.629032505543645,1395.7249602763409,0.9159931727058959,1.1746313526234393,15.981391424298682,99.0840068272941,51.95352755843224,814.9482470731306,0.7577732327753548,106.32768855552786,0.4433727733338794,150.00253303875905
14.593417021959173,102.19210531328292,0.839113163613391,1.0762794382333656,11.36424870283467,99.16088683638661,83.23706087583622,875.9096194687097,0.3963959939256878,134.36397771345773,0.5767905280185679,187.01459670094482
25.494857920141005,1850.407692069624,2.271426908700364,2.901575407022939,16.437289845155664,97.72857309129964,131.70245617361311,808.131873967743,2.4325917491941125,152.05648260300387,0.6685508852643824,240.70990273419181
13.106020177927352,1559.0639909186518,4.277886117104341,5.433725411979681,8.513780649009853,95.72211388289566,29.49053576939066,815.7809821886351,0.7415095895469519,199.93494940383334,0.8915545735649116,291.10571967402035
6.165749331418995,367.92866803401773,1.0424245894652375,1.3362802681412267,17.40084767893638,98.95757541053476,149.88764227596107,769.6996831434499,1.2692394375917666,132.0526938412083,0.5407066084156293,201.82317807692215
26.608352622133676,240.23135457993044,3.792331269519742,4.823589774148697,17.68301450119135,96.20766873048026,24.381451962692367,904.0375549211974,0.9902703959341506,174.236972233942,0.7659905860351216,226.44350188002443
7.780219700114046,1959.8629128127013,3.600910806405989,4.582595274393561,20.80556614130706,96.39908919359401,110.61420752082215,792.3059165447545,0.3818522423157737,234.63469059224622,1.0740668105708855,376.7892872934768
44.344789182620985,980.3597869738863,2.8568450214396335,3.643347940635028,20.124194008670706,97.14315497856036,147.72686022894896,876.9907040285802,0.6591489229453826,224.29754856900152,0.9835357953944944,341.33116306877486
18.289711870842147,1900.3880231536775,2.6387144877751143,3.3672466201664477,22.37526531898277,97.36128551222488,39.59677898106598,838.6422353164257,1.6315212018955971,170.72729494828295,0.758350674262749,251.0630911990358
22.807837856102555,829.1936328756304,0.8915733935183054,1.1433960160487817,4.800392009777252,99.1084266064817,51.01838468632063,789.939177585739,0.6516671479877069,117.98880484672486,0.5194694070636083,172.444853567252
13.381829659269298,688.5051001062722,0.6895394050951342,0.8848074933149893,5.468767341966798,99.31046059490487,26.910565303315053,993.2729541747453,1.523744656913994,100.70421585899612,0.45087725609865587,142.61500552621033
23.476294341165456,1525.8065163431522,3.7508514344027333,4.77138963379773,13.001007521652085,96.24914856559727,82.44693111717193,846.7796674428515,1.4109315292231819,197.45506959160508,0.8871401517899763,291.98675851124835
27.554952265858212,2686.5578938024187,0.731293981966358,0.9382746778842654,34.032376275984305,99.26870601803364,144.09082536801984,738.2517108823522,1.564653096093789,109.85808411943023,0.4595064413992471,181.47698788172463
12.51525061057841,122.55635558756285,2.5789204234623595,3.2915019115840356,13.313885210981182,97.42107957653764,103.39708098573244,1000.3353941497317,1.195867856180059,187.25129672455563,0.8344131262496967,282.92626969305826
17.274305235960338,609.5483716359639,2.282522344650562,2.915657149995849,30.665827884511305,97.71747765534944,64.65216289190224,932.2150287798486,1.2342161548135973,157.2045250089605,0.6761766868185245,230.15654206553387
12.498800104511838,1825.5146872393777,1.5821059447130004,2.0249826799569983,28.30233244762929,98.417894055287,51.52094783395857,796.0331479856943,0.1737457422491835,137.3869333760084,0.581640412209925,201.8448619776314
50.30051225681096,638.346810365121,4.56384566316942,5.792272882715893,28.384965764126623,95.43615433683058,96.19567094912253,843.7885088781773,1.4152509675999343,198.96193686886284,0.8986618146368394,301.3314137500083
21.55970463040218,855.765895694424,3.5291036716926873,4.492124229004091,27.489471242035066,96.47089632830732,86.91518593065989,907.0969542923963,0.04816353843593102,202.541137679199,0.8669807028744683,292.54072644394716
5.474411060206293,1419.7898722069594,1.6789914537267978,2.14839718191262,0.2796559132334071,98.3210085462732,56.72304901038479,879.4222443984161,1.882767483538787,138.6609832743498,0.6026431678530695,207.84830142259946
34.43827838769147,636.5162584969166,1.8232207448101039,2.3319931340167224,23.973151214586704,98.1767792551899,91.6433645713417,916.3695539831607,1.6893895575955116,148.2065879319974,0.6305374650781533,222.1792385177472
24.984998753264954,646.3555414676964,3.959757175343485,5.034161914688682,7.274153766322268,96.04024282465652,118.56494470421266,846.135275964474,1.224658945223391,203.35675347686586,0.9066423912723437,319.184947256721
24.800111819247793,839.9436957141656,3.8172161207399227,4.854900146370449,3.3853877189056094,96.18278387926007,64.4069601437084,802.3668210190729,1.585598927017215,186.7382624136656,0.8532246458552426,277.3433805714221
33.1431175893002,1846.3201731811785,4.955215430338361,6.282051500352953,5.588475008787778,95.04478456966164,26.65540395328918,847.2926309070367,0.3460288701614782,229.79956606326482,1.0100656716262737,325.98199144580957
